package,category,first_version,last_version
survcomp,bioc,208,
survtype,bioc,309,
sva,bioc,209,
svaNUMT,bioc,314,
svaRetro,bioc,314,
swfdr,bioc,305,
switchBox,bioc,300,
switchde,bioc,304,
synapsis,bioc,314,
synapter,bioc,211,
synapterdata,experiment,211,
synaptome.data,annotation,314,
synaptome.db,annotation,314,
synergyfinder,bioc,304,
synlet,bioc,302,
syntenet,bioc,316,
sysptm.db,annotation,204,205
systemPipeR,bioc,300,
systemPipeRdata,experiment,302,
systemPipeShiny,bioc,312,
systemPipeTools,bioc,313,
tLOH,bioc,313,
tRNA,bioc,308,
tRNAdbImport,bioc,308,
tRNAscanImport,bioc,307,
tRanslatome,bioc,213,
tadar,bioc,318,
taehomology,annotation,108,202
tanggle,bioc,314,
target,bioc,310,
targetscan.Hs.eg.db,annotation,206,
targetscan.Mm.eg.db,annotation,206,
tartare,experiment,310,
tcgaWGBSData.hg19,experiment,308,314
tenXplore,bioc,306,
ternarynet,bioc,210,
terraTCGAdata,bioc,315,
test1cdf,annotation,108,
test2cdf,annotation,108,
test3cdf,annotation,108,
test3probe,annotation,108,
testproj,workflows,305,306
tidyCoverage,bioc,319,
tidyFlowCore,bioc,320,
tidySingleCellExperiment,bioc,312,
tidySpatialExperiment,bioc,319,
tidySummarizedExperiment,bioc,312,
tidybulk,bioc,311,
tidyomics,bioc,319,
tidytof,bioc,320,
tigre,bioc,206,
tilingArray,bioc,108,
timeOmics,bioc,311,
timecourse,bioc,108,
timecoursedata,experiment,312,
timescape,bioc,305,
tinesath1cdf,experiment,200,
tinesath1probe,experiment,200,
tissueTreg,experiment,307,
tkWidgets,bioc,108,
tofsims,bioc,303,314
tofsimsData,experiment,303,
tomatocdf,annotation,108,
tomatoprobe,annotation,108,
tomoda,bioc,312,
tomoseqr,bioc,315,
topGO,bioc,200,
topconfects,bioc,309,
topdownr,bioc,306,
topdownrdata,experiment,306,
tpSVG,bioc,319,
trackViewer,bioc,214,
tracktables,bioc,300,
tradeSeq,bioc,310,
transcriptR,bioc,303,
transcriptogramer,bioc,306,
transformGamPoi,bioc,314,
transite,bioc,308,
transmogR,bioc,319,
transomics2cytoscape,bioc,312,
traseR,bioc,302,
traviz,bioc,314,
treeclimbR,bioc,319,
treeio,bioc,305,
treekoR,bioc,313,
trena,bioc,306,318
tricycle,bioc,313,
triform,bioc,211,311
trigger,bioc,209,
trio,bioc,213,
triplex,bioc,212,
tripr,bioc,314,
tscR,bioc,311,317
tspair,bioc,204,315
ttgsea,bioc,313,
tuberculosis,experiment,314,
tweeDEseq,bioc,209,
tweeDEseqCountData,experiment,209,
twilight,bioc,108,
twoddpcr,bioc,305,
txcutr,bioc,314,
txdbmaker,bioc,319,
tximeta,bioc,308,
tximport,bioc,303,
tximportData,experiment,303,
u133aaofav2cdf,annotation,108,
u133x3p,annotation,108,202
u133x3p.db,annotation,201,
u133x3pcdf,annotation,108,
u133x3pprobe,annotation,108,
uSORT,bioc,304,
uncoverappLib,bioc,312,
unifiedWMWqPCR,bioc,214,318
universalmotif,bioc,308,
updateObject,bioc,315,
variancePartition,bioc,302,
variants,workflows,213,
vasp,bioc,311,312
vbmp,bioc,201,
velociraptor,bioc,312,
veloviz,bioc,314,
vidger,bioc,307,
viper,bioc,214,
virtualArray,bioc,210,214
vissE,bioc,313,
vitisviniferacdf,annotation,108,
vitisviniferaprobe,annotation,108,
vsclust,bioc,316,
vsn,bioc,108,
vtpnet,bioc,213,
vulcan,bioc,306,
vulcandata,experiment,306,
vvgrapevvtigr,annotation,109,109
vvgrapevvtigr7cdf,annotation,108,108
vvgrapevvtigr7probe,annotation,108,108
vvgrapevvtigrcdf,annotation,109,109
vvgrapevvtigrprobe,annotation,109,109
vvihomology,annotation,108,202
waddR,bioc,310,
wateRmelon,bioc,212,
wavClusteR,bioc,300,
waveTiling,bioc,211,310
waveTilingData,experiment,210,312
weaver,bioc,109,
webbioc,bioc,108,
weitrix,bioc,311,
wheatcdf,annotation,108,
wheatprobe,annotation,108,
widgetInvoke,bioc,108,203
widgetTools,bioc,108,
wiggleplotr,bioc,305,
worm.db0,annotation,203,
wpm,bioc,312,
wppi,bioc,313,319
xcms,bioc,108,
xcore,bioc,315,
xcoredata,experiment,315,
xenopus.db0,annotation,205,
xenopuslaevis,annotation,108,202
xenopuslaeviscdf,annotation,108,
xenopuslaevisprobe,annotation,108,
xlaevis.db,annotation,205,
xlaevis2cdf,annotation,202,
xlaevis2probe,annotation,206,
xlahomology,annotation,108,202
xmapbridge,bioc,203,
xmapcore,bioc,206,212
xps,bioc,202,312
xtrhomology,annotation,108,202
xtropicaliscdf,annotation,201,
xtropicalisprobe,annotation,201,
y2hStat,bioc,108,108
yamss,bioc,304,
yaqcaffy,bioc,202,312
yarn,bioc,304,
ye6100subacdf,annotation,108,
ye6100subbcdf,annotation,108,
ye6100subccdf,annotation,108,
ye6100subdcdf,annotation,108,
yeast.db0,annotation,202,
yeast2,annotation,108,202
yeast2.db,annotation,201,
yeast2cdf,annotation,108,
yeast2probe,annotation,108,
yeastCC,experiment,108,
yeastExpData,experiment,109,
yeastGSData,experiment,201,
yeastNagalakshmi,experiment,208,
yeastRNASeq,experiment,205,
ygs98,annotation,108,202
ygs98.db,annotation,201,
ygs98cdf,annotation,108,
ygs98frmavecs,annotation,212,
ygs98probe,annotation,108,
yri1kgv,experiment,213,312
yriMulti,experiment,303,312
zFPKM,bioc,306,
zebrafish,annotation,108,202
zebrafish.db,annotation,203,
zebrafish.db0,annotation,203,
zebrafishRNASeq,experiment,300,
zebrafishcdf,annotation,108,
zebrafishprobe,annotation,108,
zellkonverter,bioc,312,
zenith,bioc,316,
zinbwave,bioc,306,
zitools,bioc,320,
zlibbioc,bioc,209,
zmahomology,annotation,108,202
